ticker,description,coupon,par_value,maturity,redemption_date,exchange,current_price,52_week_high,52_week_low,volume,avg_volume,dividend_rate,dividend_yield,discount_to_par_pct,is_discount,range_width_pct,position_in_range_pct,current_yield_pct,coupon_pct,days_to_redemption,years_to_redemption,discount_num,yield_num,range_num
MITN,AG Mortgage Investment Trust 9.500% Senior Notes due 2/15/2029,9.5,25,2029-02-15,2026-02-15,NYSE,25.18000030517578,25.399999618530273,19.566461290631974,N/A,5305.158730158731,N/A,N/A,-0.7,False,29.8,96.2,N/A,9.5,-46,-0.1,-0.7,,29.8
MITP,AG Mortgage Investment Trust Inc 9.500% Senior Notes due 5/15/2029,9.5,25,2029-05-15,2026-05-15,NYSE,25.100000381469727,25.649999618530273,23.63584067569885,N/A,8396.896825396825,N/A,N/A,-0.4,False,8.5,72.7,N/A,9.5,43,0.1,-0.4,,8.5
AQNB,Algonquin Power & Utilities Corp. 6.20% Fix/Float Sub Notes 2019A Due 7/1/2079,6.2,25,2079-07-01,2024-07-01,NYSE,26.0,26.200000762939453,23.118933860939023,N/A,34169.72619047619,N/A,N/A,-4.0,False,13.3,93.5,N/A,6.2,-640,-1.8,-4.0,,13.3
AFGC,American Financial Group 5.125% Subordinated Debentures due 12/15/2059,5.125,25,2059-12-15,2024-12-15,NYSE,18.290000915527344,20.114832451237664,17.02049928465025,N/A,11375.666666666666,N/A,N/A,26.8,True,18.2,41.0,N/A,5.125,-473,-1.3,26.8,,18.2
AFGB,American Financial Group 5.875% Subordinated Debentures due 3/30/2059,5.875,25,2059-03-30,2024-03-30,NYSE,20.65999984741211,22.68832826724592,19.335805222902696,N/A,10086.952380952382,N/A,N/A,17.4,True,17.3,39.5,N/A,5.875,-733,-2.0,17.4,,17.3
AFGE,American Financial Group Inc. 4.50% Subordinated Debentures due 9/15/2060,4.5,25,2060-09-15,2025-09-15,NYSE,16.200000762939453,18.791108421268405,15.211003456544416,N/A,9254.369047619048,N/A,N/A,35.2,True,23.5,27.6,N/A,4.5,-199,-0.5,35.2,,23.5
AFGD,American Financial Group Inc. 5.625% Subordinated Debentures due 6/1/2060,5.625,25,2060-06-01,2025-06-01,NYSE,19.81999969482422,22.06127755608442,17.009675612755018,N/A,7723.591269841269,N/A,N/A,20.7,True,29.7,55.6,N/A,5.625,-305,-0.8,20.7,,29.7
AOMN,Angel Oak Mortgage REIT Inc. 9.50% Senior Notes due 07/30/2029,9.5,25,2029-07-30,2026-07-30,NYSE,25.270000457763672,25.959999084472656,23.600000381469727,N/A,8150.099206349207,N/A,N/A,-1.1,False,10.0,70.8,N/A,9.5,119,0.3,-1.1,,10.0
AOMD,Angel Oak Mortgage REIT Inc. 9.75% Senior Notes due 6/1/2030,9.75,25,2030-06-01,2027-06-01,NYSE,24.849899291992188,25.829999923706055,23.03136533942066,N/A,8394.032710280373,N/A,N/A,0.6,True,12.2,65.0,N/A,9.75,425,1.2,0.6,,12.2
APOS,Apollo Global Management Reset Rate Junior Subordinated Notes due 9/15/2053,7.0,25,2053-09-15,2028-12-15,NYSE,25.55900001525879,26.235197790550945,23.14373824383378,N/A,50226.15476190476,N/A,N/A,-2.2,False,13.4,78.1,N/A,7.0,988,2.7,-2.2,,13.4
UZE,Array Digital Infrastructure Inc. 5.50% Senior Notes due 3/1/2070,5.5,25,2070-03-01,2026-03-01,NGS,17.770000457763672,21.113173687858662,15.643584904324053,N/A,37643.079365079364,N/A,N/A,28.9,True,35.0,38.9,N/A,5.5,-32,-0.1,28.9,,35.0
UZD,Array Digital Infrastructure Inc. 6.25% Senior Notes due 9/1/2069,6.25,25,2069-09-01,2025-09-01,NGS,19.695100784301758,24.30703411402214,18.078799983670198,N/A,36446.71428571428,N/A,N/A,21.2,True,34.5,26.0,N/A,6.25,-213,-0.6,21.2,,34.5
ASBA,Associated Banc-Corp Reset Rate Subordinated Notes due 03/01/2033,7.0,25,2033-03-01,2028-03-01,NYSE,24.549999237060547,25.040000915527344,21.483383066839632,N/A,18596.289682539682,N/A,N/A,1.8,True,16.6,86.2,N/A,7.0,699,1.9,1.8,,16.6
AIZN,Assurant Inc. 5.25% Subordinated Notes due 1/15/2061,5.25,25,2061-01-15,2026-01-15,NYSE,19.4950008392334,21.969999313354492,17.155929075449773,N/A,24144.123015873014,N/A,N/A,22.0,True,28.1,48.6,N/A,5.25,-77,-0.2,22.0,,28.1
T,AT&T Inc. 5.35% Global Notes due 11/1/2066,5.35,25,2066-11-01,2022-11-01,NYSE,28.30500030517578,29.440000534057617,22.950000762939453,N/A,40349706.047619045,1.11,3.83,-13.2,False,28.3,82.5,3.83,5.35,-1248,-3.4,-13.2,3.83,28.3
ATHS,Athene Holding Ltd. Rate Reset Junior Subordinated Debentures due 3/30/2064,7.0,25,2064-03-30,2029-03-30,NYSE,23.864999771118164,25.135199554690754,22.340357741974888,N/A,48122.55158730159,N/A,N/A,4.5,True,12.5,54.6,N/A,7.0,1093,3.0,4.5,,12.5
ATLCL,Atlanticus Holdings Corp 6.125% Senior Notes Due 11/30/2026,6.125,25,2026-11-30,2023-11-30,NGM,25.010000228881836,25.100000381469727,22.309322808928393,N/A,19777.873015873014,N/A,N/A,-0.0,False,12.5,96.8,N/A,6.125,-854,-2.3,-0.0,,12.5
ATLCZ,Atlanticus Holdings Corp 9.25% Senior Notes Due 01/31/2029,9.25,25,2029-01-31,2026-01-31,NGS,25.014999389648438,25.889999389648438,21.844881303387442,N/A,24861.849206349205,N/A,N/A,-0.1,False,18.5,78.4,N/A,9.25,-61,-0.2,-0.1,,18.5
BWNB,Babcock & Wilcox Enterprises Inc. 6.50% Senior Notes Due 12/31/2026,6.5,25,2026-12-31,2024-12-31,NYSE,25.049999237060547,25.100000381469727,5.616409312466875,N/A,23257.49603174603,N/A,N/A,-0.2,False,346.9,99.7,N/A,6.5,-457,-1.3,-0.2,,346.9
BIP,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,5.125,25,2099-12-31,2027-01-21,NYSE,36.439998626708984,40.31999969482422,24.75832245108267,N/A,627483.2380952381,1.82,5.04,-45.8,False,62.9,75.1,5.04,5.125,294,0.8,-45.8,5.04,62.9
RILYG,BRC Group Holdings Inc 5.00% Senior Notes Due 12/31/2026,5.0,25,2026-12-31,2023-12-31,NGM,23.1200008392334,23.649999618530273,5.819954953523682,N/A,28997.31349206349,N/A,N/A,7.5,True,306.4,97.0,N/A,5.0,-823,-2.3,7.5,,306.4
RILYK,BRC Group Holdings Inc 5.50% Senior Notes Due 3/31/2026,5.5,25,2026-03-31,2022-03-31,NGM,25.229999542236328,25.229999542236328,12.362104565187014,N/A,17867.469879518074,N/A,N/A,-0.9,False,104.1,100.0,N/A,5.5,-1463,-4.0,-0.9,,104.1
RILYT,BRC Group Holdings Inc 6.00% Senior Notes Due 1/31/2028,6.0,25,2028-01-31,2022-01-31,NGM,17.77280044555664,19.690000534057617,4.627058785222679,N/A,26476.722222222223,N/A,N/A,28.9,True,325.5,87.3,N/A,6.0,-1522,-4.2,28.9,,325.5
RILYN,BRC Group Holdings Inc 6.50% Senior Notes Due 9/30/2026,6.5,25,2026-09-30,2024-09-30,NGM,24.156200408935547,24.790000915527344,7.499908071037267,N/A,25677.10714285714,N/A,N/A,3.4,True,230.5,96.3,N/A,6.5,-549,-1.5,3.4,,230.5
RILYZ,BRC Group Holdings Inc. 5.25% Senior Notes Due 08/31/2028,5.25,25,2028-08-31,2023-08-31,NGM,16.520000457763672,17.790000915527344,4.469021941896716,N/A,48489.04761904762,N/A,N/A,33.9,True,298.1,90.5,N/A,5.25,-945,-2.6,33.9,,298.1
BHFAL,Brighthouse Financial 6.25% Junior Subordinated Debentures due 9/15/2058,6.25,25,2058-09-15,2023-09-15,NGS,16.674999237060547,19.76254317989859,15.806438613494707,N/A,41063.68253968254,N/A,N/A,33.3,True,25.0,22.0,N/A,6.25,-930,-2.5,33.3,,25.0
BHFAN,Brighthouse Financial Inc. 5.375% DEP PFD C,5.375,25,2058-12-31,2024-12-31,NGS,12.399999618530273,16.036213566696933,10.682457138952941,N/A,123925.59523809524,1.34,11.2,50.4,True,50.1,32.1,11.2,5.375,-457,-1.3,50.4,11.2,50.1
BHFAO,Brighthouse Financial Inc. 6.75% DP SHS PF B,6.75,25,2058-12-31,2024-12-31,NGS,15.90999984741211,20.23593990667346,13.159850896527239,N/A,70631.5992063492,1.69,10.85,36.4,True,53.8,38.9,10.85,6.75,-457,-1.3,36.4,10.85,53.8
BTSGU,BrightSpring Health Services 6.75% Tangible Equity Units,6.75,25,2029-12-31,2024-11-04,NGS,144.69000244140625,151.0800018310547,55.30110549926758,N/A,40784.305555555555,3.38,2.37,-478.8,False,173.2,93.3,2.37,6.75,-514,-1.4,-478.8,2.37,173.2
BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,4.625,25,2099-12-31,2026-04-30,NYSE,14.520999908447266,16.270536907651007,12.93284272887465,N/A,30612.944444444445,N/A,N/A,41.9,True,25.8,47.6,N/A,4.625,28,0.1,41.9,,25.8
BEPI,Brookfield BRP Holdings (Canada) Inc. 4.875% Perpetual Subordinated Notes,4.875,25,2099-12-31,2026-12-09,NYSE,15.225000381469727,16.836033836505514,13.41379049389309,N/A,16757.988095238095,N/A,N/A,39.1,True,25.5,52.9,N/A,4.875,251,0.7,39.1,,25.5
BEPJ,Brookfield BRP Holdings (Canada) Inc. 7.250% Perpetual Subordinated Notes,7.25,25,2099-12-31,2029-03-25,NYSE,24.229999542236328,25.62285597552145,19.70367290076058,N/A,11717.623015873016,N/A,N/A,3.1,True,30.0,76.5,N/A,7.25,1088,3.0,3.1,,30.0
BNJ,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,4.5,25,2099-12-31,2025-11-24,NYSE,14.529999732971191,15.864761701678765,13.485828973686731,N/A,14980.511904761905,N/A,N/A,41.9,True,17.6,43.9,N/A,4.5,-129,-0.4,41.9,,17.6
BNH,Brookfield Finance Inc. 4.625% Subordinated Notes due 10/16/2080,4.625,25,2080-10-16,2025-10-16,NYSE,15.265000343322754,16.52083720987961,13.736267344076792,N/A,28022.396825396827,N/A,N/A,38.9,True,20.3,54.9,N/A,4.625,-168,-0.5,38.9,,20.3
BIPH,Brookfield Infrastructure Finance ULC 5.0% Subordinated Notes due 5/24/2081,5.0,25,2081-05-24,2026-05-24,NYSE,15.725199699401855,17.078924823711926,14.284143068823616,N/A,12726.940476190477,N/A,N/A,37.1,True,19.6,51.6,N/A,5.0,52,0.1,37.1,,19.6
BIPJ,Brookfield Infrastructure Finance ULC 7.25% Subordinated Notes due 5/31/2084,7.25,25,2084-05-31,2029-05-31,NYSE,22.854999542236328,24.752827724925904,19.645013285749418,N/A,15278.515873015873,N/A,N/A,8.6,True,26.0,62.8,N/A,7.25,1155,3.2,8.6,,26.0
CSWC,Capital Southwest Corp. 7.75% notes due 8/1/2028,7.75,25,2028-08-01,2025-08-01,NGS,21.920000076293945,23.36518560765456,15.533598237398174,N/A,606745.8452380953,2.56,11.58,12.3,True,50.4,81.5,11.58,7.75,-244,-0.7,12.3,11.58,50.4
CGABL,Carlyle Finance LLC 4.625% Subordinated Notes due 05/15/2061,4.625,25,2061-05-15,2026-05-15,NGS,17.450000762939453,18.197817838026538,15.378068255164973,N/A,33587.3253968254,N/A,N/A,30.2,True,18.3,73.5,N/A,4.625,43,0.1,30.2,,18.3
CGBDL,Carlyle Secured Lending Inc. 8.20% Notes due 12/1/2028,8.2,25,2028-12-01,2025-12-01,NGS,25.479999542236328,0.0,0.0,N/A,0.0,N/A,N/A,-1.9,False,N/A,N/A,N/A,8.2,-122,-0.3,-1.9,,
CIMP,Chimera Investment Corp 8.875% Senior Notes due 8/15/2030,8.875,25,2030-08-15,2027-08-15,NYSE,24.799999237060547,25.600000381469727,24.25,N/A,39793.67407407407,N/A,N/A,0.8,True,5.6,40.7,N/A,8.875,500,1.4,0.8,,5.6
CIMN,Chimera Investment Corp 9.000% Senior Notes due 5/15/2029,9.0,25,2029-05-15,2026-05-15,NYSE,24.950000762939453,25.420000076293945,21.594857343623417,N/A,9599.361111111111,N/A,N/A,0.2,True,17.7,87.7,N/A,9.0,43,0.1,0.2,,17.7
CIMO,Chimera Investment Corp 9.250% Senior Notes due 08/15/2029,9.25,25,2029-08-15,2026-08-15,NYSE,25.329999923706055,25.549999237060547,22.011777639085352,N/A,12160.972222222223,N/A,N/A,-1.3,False,16.1,93.8,N/A,9.25,135,0.4,-1.3,,16.1
CICB,CION Investment Corp 7.50% Notes Due 2029,7.5,25,2029-12-31,2026-12-30,NYSE,24.729999542236328,25.11298539619287,22.563522858749874,N/A,7903.424603174603,N/A,N/A,1.1,True,11.3,85.0,N/A,7.5,272,0.7,1.1,,11.3
CMSA,CMS Energy Corp. 5.625% Junior Subordinated Notes due 3/15/2078,5.625,25,2078-03-15,2023-03-15,NYSE,21.280000686645508,23.91657173006311,19.397986657513098,N/A,16235.182539682539,N/A,N/A,14.9,True,23.3,41.7,N/A,5.625,-1114,-3.1,14.9,,23.3
CMSC,CMS Energy Corp. 5.875% Junior Subordinated Notes due 10/15/2078,5.875,25,2078-10-15,2023-10-15,NYSE,21.989999771118164,23.642150846076564,19.960153345511245,N/A,35067.06746031746,N/A,N/A,12.0,True,18.4,55.1,N/A,5.875,-900,-2.5,12.0,,18.4
CMSD,CMS Energy Corp. 5.875% Junior Subordinated Notes due 3/1/2079,5.875,25,2079-03-01,2024-03-01,NYSE,22.190000534057617,24.010893152843195,20.396068157523022,N/A,44005.81349206349,N/A,N/A,11.2,True,17.7,49.6,N/A,5.875,-762,-2.1,11.2,,17.7
CRBD,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 12/15/2064,6.375,25,2064-12-15,2029-12-15,NYSE,22.990100860595703,24.510606640363385,18.4833341984691,N/A,59413.416666666664,N/A,N/A,8.0,True,32.6,74.8,N/A,6.375,1353,3.7,8.0,,32.6
FCRX,Crescent Capital BDC Inc. 5.00% Notes due 05/25/2026,5.0,25,2026-05-25,2023-05-25,NYSE,25.0,25.10300064086914,23.261228032865873,N/A,6961.1150793650795,N/A,N/A,0.0,False,7.9,94.4,N/A,5.0,-1043,-2.9,0.0,,7.9
CUBB,Customers Bancorp 5.375% Subordinated Notes Due 12/30/2034,5.375,25,2034-12-30,2029-12-30,NYSE,22.100000381469727,23.632543796134996,17.18342073105329,N/A,2723.9603174603176,N/A,N/A,11.6,True,37.5,76.2,N/A,5.375,1368,3.7,11.6,,37.5
DCOMG,Dime Community Bancshares Fixed/Float Subordinated Notes due 07/15/2034,7.0,25,2034-07-15,2029-07-15,NGM,25.999900817871094,26.2556538325579,22.265770607157997,N/A,3772.313492063492,N/A,N/A,-4.0,False,17.9,93.6,N/A,7.0,1200,3.3,-4.0,,17.9
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 8/1/2042,5.625,25,2042-08-01,2017-08-01,NGS,16.500099182128906,17.989999771118164,12.009772518339853,N/A,42719.84920634921,N/A,N/A,34.0,True,49.8,75.1,N/A,5.625,-3166,-8.7,34.0,,49.8
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2/1/2046,6.25,25,2046-02-01,2021-02-18,NGS,17.385000228881836,17.45800018310547,17.149999618530273,N/A,23554.0,N/A,N/A,30.5,True,1.8,76.3,N/A,6.25,-1869,-5.1,30.5,,1.8
DTB,DTE Energy Co 2020 Series G 4.375% Junior Subordinated Debentures due 10/15/2080,4.375,25,2080-10-15,2025-10-15,NYSE,16.399999618530273,18.298785184440163,15.45150395658273,N/A,21227.333333333332,N/A,N/A,34.4,True,18.4,33.3,N/A,4.375,-169,-0.5,34.4,,18.4
DTK,DTE Energy Co 2025 Series H 6.25% Junior Subordinated Debentures due 10/01/2085,6.25,25,2085-10-01,2030-10-01,NYSE,23.979999542236328,25.59000015258789,23.610000610351562,N/A,144140.54887218046,N/A,N/A,4.1,True,8.4,18.7,N/A,6.25,1643,4.5,4.1,,8.4
DTG,DTE Energy Co Series E 4.375% Junior Subordinated Debentures due 12/01/2081,4.375,25,2081-12-01,2026-12-01,NYSE,16.530000686645508,18.3721875376943,15.862002428816748,N/A,28965.04761904762,N/A,N/A,33.9,True,15.8,26.6,N/A,4.375,243,0.7,33.9,,15.8
DTW,DTE Energy Co. Series E 5.25% Junior Subordinated Debentures due 12/1/2077,5.25,25,2077-12-01,2022-12-01,NYSE,20.725000381469727,22.579999923706055,19.366100915602413,N/A,25501.45238095238,N/A,N/A,17.1,True,16.6,42.3,N/A,5.25,-1218,-3.3,17.1,,16.6
DUKB,Duke Energy Corp. 5.625% Junior Subordinated Debentures due 9/15/2078,5.625,25,2078-09-15,2023-09-15,NYSE,23.434999465942383,24.59177141136903,22.20001090595879,N/A,33955.666666666664,N/A,N/A,6.3,True,10.8,51.6,N/A,5.625,-930,-2.5,6.3,,10.8
ECCV,Eagle Point Credit Co. 5.375% Notes due 01/31/2029,5.375,25,2029-01-31,2025-01-31,NYSE,23.3799991607666,23.924623068124312,20.71603462616748,N/A,5296.9047619047615,N/A,N/A,6.5,True,15.5,83.0,N/A,5.375,-426,-1.2,6.5,,15.5
ECCX,Eagle Point Credit Co. 6.6875% Notes due 4/30/2028,6.6875,25,2028-04-30,2021-04-30,NYSE,25.200000762939453,25.200000762939453,22.290798030543833,N/A,2489.3611111111113,N/A,N/A,-0.8,False,13.1,100.0,N/A,6.6875,-1798,-4.9,-0.8,,13.1
ECCW,Eagle Point Credit Company Inc. 6.75% Notes Due 03/31/2031,6.75,25,2031-03-31,2024-03-29,NYSE,25.19569969177246,25.200000762939453,20.778622357051038,N/A,4923.734126984127,N/A,N/A,-0.8,False,21.3,99.9,N/A,6.75,-734,-2.0,-0.8,,21.3
ECCU,Eagle Point Credit Company Inc. 7.75% Notes due 6/30/2030,7.75,25,2030-06-30,2027-06-30,NYSE,24.709999084472656,25.079999923706055,22.111666920217196,N/A,9205.789682539682,N/A,N/A,1.2,True,13.4,87.5,N/A,7.75,454,1.2,1.2,,13.4
EAI,Entergy Arkansas 4.875% Series First Mortgage Bonds due 9/1/2066,4.875,25,2066-09-01,2021-09-01,NYSE,19.8700008392334,21.404153520370997,19.68000030517578,N/A,27142.533333333333,N/A,N/A,20.5,True,8.8,11.0,N/A,4.875,-1674,-4.6,20.5,,8.8
ELC,Entergy Louisiana 4.875% Collateral Trust Mortgage Bonds Series due 9/1/2066,4.875,25,2066-09-01,2021-09-01,NYSE,20.155000686645508,21.70586525387957,18.798622565770003,N/A,21016.09126984127,N/A,N/A,19.4,True,15.5,46.7,N/A,4.875,-1674,-4.6,19.4,,15.5
EMP,Entergy Mississippi 4.90% Series First Mortgage Bonds due 10/1/2066,4.9,25,2066-10-01,2021-10-01,NYSE,20.34000015258789,20.8956994420933,20.028742107419735,N/A,20710.533333333333,N/A,N/A,18.6,True,4.3,35.9,N/A,4.9,-1644,-4.5,18.6,,4.3
ENJ,Entergy New Orleans 5.00% Series First Mortgage Bonds due 12/1/2052,5.0,25,2052-12-01,2017-12-01,NYSE,20.110000610351562,22.15181589608744,18.867420196533203,N/A,1660.4960317460318,N/A,N/A,19.6,True,17.4,37.8,N/A,5.0,-3044,-8.3,19.6,,17.4
ENO,Entergy New Orleans 5.50% Series First Mortgage Bonds due 4/1/2066,5.5,25,2066-04-01,2021-04-01,NYSE,21.680099487304688,24.563387658845205,20.881339559151222,N/A,6878.992063492064,N/A,N/A,13.3,True,17.6,21.7,N/A,5.5,-1827,-5.0,13.3,,17.6
FGN,F&G Annuities & Life Inc. 7.950% Senior Notes due 12/15/2053,7.95,25,2053-12-15,2028-12-15,NYSE,24.875,26.066326332710496,22.421496262343542,N/A,24161.492063492064,N/A,N/A,0.5,True,16.3,67.3,N/A,7.95,988,2.7,0.5,,16.3
FGSN,F&G Annuities & Life Inc. 7.30% Junior Subordinated Notes due 1/15/2065,7.3,25,2065-01-15,2030-01-15,NYSE,20.34000015258789,24.014743559917292,19.309999465942383,N/A,37929.65079365079,N/A,N/A,18.6,True,24.4,21.9,N/A,7.3,1384,3.8,18.6,,24.4
INBKZ,First Internet Bancorp 6.00% Fixed-to-Floating Rate Sub Notes due 6/30/2029,6.0,25,2029-06-30,2024-06-30,NGS,24.499900817871094,24.700000762939453,21.574612337438776,N/A,2656.277777777778,N/A,N/A,2.0,True,14.5,93.6,N/A,6.0,-641,-1.8,2.0,,14.5
GAING,Gladstone Investment Corp 7.125% Notes due 05/01/2031,7.125,25,2031-05-01,2028-05-01,NGS,25.350000381469727,25.5,24.75,N/A,50574.7,N/A,N/A,-1.4,False,3.0,80.0,N/A,7.125,760,2.1,-1.4,,3.0
GAINZ,Gladstone Investment Corp 4.875% Notes Due 11/01/2028,4.875,25,2028-11-01,2024-11-01,NGS,23.959999084472656,24.299999237060547,21.43523691181207,N/A,4694.059523809524,N/A,N/A,4.2,True,13.4,88.1,N/A,4.875,-517,-1.4,4.2,,13.4
GAINN,Gladstone Investment Corp. 5.00% Notes Due 5/1/2026,5.0,25,2026-05-01,2023-05-01,NGS,25.18000030517578,25.40999984741211,23.79525116134248,N/A,5018.821428571428,N/A,N/A,-0.7,False,6.8,85.8,N/A,5.0,-1067,-2.9,-0.7,,6.8
GECCI,Great Elm Capital Corp 8.50% Notes due 04/30/2029,8.5,25,2029-04-30,2026-04-30,NGM,25.229999542236328,25.5,22.753294078752106,N/A,1920.7171314741036,N/A,N/A,-0.9,False,12.1,90.2,N/A,8.5,28,0.1,-0.9,,12.1
GECCG,Great Elm Capital Corp 7.75% Notes due 12/31/2030,7.75,25,2030-12-31,2027-12-31,NGM,24.469999313354492,24.596460086937416,23.609243367561206,N/A,6730.115107913669,N/A,N/A,2.1,True,4.2,87.2,N/A,7.75,638,1.7,2.1,,4.2
GECCH,Great Elm Capital Corp. 8.125% Notes Due 12/31/2029,8.125,25,2029-12-31,2026-12-31,NGM,25.450000762939453,26.524999618530273,22.50870301225698,N/A,1973.892857142857,N/A,N/A,-1.8,False,17.8,73.2,N/A,8.125,273,0.7,-1.8,,17.8
GECCO,Great Elm Capital Corp. 5.875% Notes due 6/30/2026,5.875,25,2026-06-30,2023-06-30,NGM,25.040000915527344,25.652053833007812,23.39388381064091,N/A,6878.194444444444,N/A,N/A,-0.2,False,9.7,72.9,N/A,5.875,-1007,-2.8,-0.2,,9.7
GEGGL,Great Elm Group Inc. 7.25% Notes due 06/30/2027,7.25,25,2027-06-30,2024-06-30,NGM,24.299999237060547,24.889999389648438,19.605623381022603,N/A,1685.6573705179283,N/A,N/A,2.8,True,27.0,88.8,N/A,7.25,-641,-1.8,2.8,,27.0
GREEL,Greenidge Generation Holdings Inc. 8.50% Senior Notes due 10/31/2026,8.5,25,2026-10-31,2024-10-31,NGS,20.020000457763672,22.05500030517578,5.271950683179146,N/A,6069.186507936508,N/A,N/A,19.9,True,318.3,87.9,N/A,8.5,-518,-1.4,19.9,,318.3
HWCPZ,Hancock Whitney Corp. 6.25% Subordinated Notes due 6/15/2060,6.25,25,2060-06-15,2025-06-15,NGS,22.083099365234375,24.462385823139044,20.7950309416622,N/A,9708.166666666666,N/A,N/A,11.7,True,17.6,35.1,N/A,6.25,-291,-0.8,11.7,,17.6
HNNAZ,Hennessy Advisors Inc. 4.875% Notes Due 12/31/2026,4.875,25,2026-12-31,2023-12-31,NGM,24.84000015258789,25.25,23.05927335484772,N/A,833.563492063492,N/A,N/A,0.6,True,9.5,81.3,N/A,4.875,-823,-2.3,0.6,,9.5
HCXY,Hercules Capital 6.25% Notes due 10/30/2033,6.25,25,2033-10-30,2023-10-30,NYSE,24.954999923706055,25.610000610351562,23.088625632237346,N/A,1600.6825396825398,N/A,N/A,0.2,True,10.9,74.0,N/A,6.25,-885,-2.4,0.2,,10.9
HTFB,Horizon Technology Finance Corp. 4.875% Notes due 03/30/2026,4.875,25,2026-03-30,2023-03-30,NYSE,25.719999313354492,26.610000610351562,23.737183671253874,N/A,592.3444976076555,N/A,N/A,-2.9,False,12.1,69.0,N/A,4.875,-1099,-3.0,-2.9,,12.1
HTFC,Horizon Technology Finance Corp. 6.25% Notes due 06/15/2027,6.25,25,2027-06-15,2024-06-15,NYSE,24.530000686645508,24.959999084472656,22.37661161143064,N/A,2663.0198412698414,N/A,N/A,1.9,True,11.5,83.4,N/A,6.25,-656,-1.8,1.9,,11.5
KMPB,Kemper Corp 5.875% Fixed-Rate Reset Junior Sub Debentures due 03/15/2062,5.875,25,2062-03-15,2027-03-15,NYSE,22.850000381469727,23.801091945989317,19.43990827390076,N/A,18800.81349206349,N/A,N/A,8.6,True,22.4,78.2,N/A,5.875,347,1.0,8.6,,22.4
